inventory_id,product_id,quantity_available,reorder_level,last_updated
18620,18620,14,25,2025-01-20 08:17:22.818210
18621,18621,282,34,2025-03-22 09:22:11.820389
18622,18622,270,36,2025-01-29 19:33:11.399524
18623,18623,48,34,2025-04-17 10:00:26.048549
18624,18624,92,46,2025-02-24 03:41:57.855684
18625,18625,97,47,2025-01-09 06:00:37.319817
18626,18626,251,36,2025-04-03 22:06:13.855358
18627,18627,89,44,2025-03-28 23:40:24.525897
18628,18628,15,32,2025-04-01 15:22:13.867626
18629,18629,125,31,2025-01-01 18:44:32.231288
18630,18630,110,40,2025-01-11 15:43:04.954506
18631,18631,144,39,2025-04-07 14:13:47.693592
18632,18632,262,36,2025-02-13 02:49:03.801597
18633,18633,80,35,2025-01-31 03:44:51.821880
18634,18634,30,31,2025-03-09 03:08:56.785105
18635,18635,204,38,2025-03-24 00:17:21.587537
18636,18636,285,44,2025-04-19 11:40:59.323182
18637,18637,128,20,2025-01-04 18:38:12.743084
18638,18638,75,35,2025-01-03 16:10:25.281208
18639,18639,174,47,2025-04-02 03:37:34.766551
18640,18640,152,39,2025-04-22 08:37:13.415625
18641,18641,226,46,2025-02-02 04:05:53.422988
18642,18642,59,47,2025-03-10 15:49:39.020802
18643,18643,79,22,2025-02-13 10:17:55.048896
18644,18644,15,27,2025-01-05 17:00:05.835711
18645,18645,44,47,2025-03-25 03:05:51.165220
18646,18646,286,31,2025-04-28 19:12:57.904749
18647,18647,110,27,2025-05-16 19:46:21.939265
18648,18648,93,40,2025-01-24 23:41:31.153651
18649,18649,106,31,2025-02-22 00:55:15.230029
18650,18650,177,41,2025-01-10 20:37:55.730563
18651,18651,46,20,2025-03-22 17:16:57.562589
18652,18652,177,35,2025-03-31 02:06:38.396256
18653,18653,108,23,2025-03-12 13:24:57.292344
18654,18654,213,22,2025-01-17 10:09:51.356858
18655,18655,262,30,2025-01-01 01:16:47.437760
18656,18656,51,25,2025-02-20 19:52:25.748488
18657,18657,123,34,2025-01-17 03:21:53.061810
18658,18658,176,26,2025-04-06 08:28:35.050072
18659,18659,169,43,2025-05-05 01:00:53.902560
18660,18660,78,48,2025-03-04 10:01:26.681571
18661,18661,127,44,2025-04-24 12:38:36.824526
18662,18662,40,43,2025-03-11 17:25:37.943379
18663,18663,121,26,2025-02-17 00:28:25.700284
18664,18664,160,20,2025-05-03 01:07:29.375282
18665,18665,9,20,2025-02-01 09:21:42.881996
18666,18666,26,42,2025-01-09 05:34:51.578339
18667,18667,69,22,2025-03-01 21:50:50.905105
18668,18668,244,43,2025-02-23 22:59:52.644839
18669,18669,100,37,2025-01-06 01:31:48.592074
18670,18670,146,35,2025-04-25 05:03:33.244522
18671,18671,255,34,2025-05-06 21:15:52.877363
18672,18672,118,41,2025-03-26 02:05:42.477941
18673,18673,106,32,2025-05-06 12:18:05.356660
18674,18674,148,35,2025-02-16 12:26:30.530095
18675,18675,139,45,2025-01-27 19:43:14.265144
18676,18676,161,42,2025-04-18 04:06:48.659553
18677,18677,83,22,2025-04-25 21:45:06.723247
18678,18678,91,41,2025-01-21 07:43:18.935117
18679,18679,204,27,2025-02-08 17:23:03.970710
18680,18680,173,44,2025-01-16 12:05:00.442401
18681,18681,276,22,2025-03-26 14:44:12.848511
18682,18682,80,49,2025-03-21 03:05:57.259278
18683,18683,11,44,2025-02-12 01:04:46.862441
18684,18684,253,23,2025-03-10 18:25:20.863060
18685,18685,141,45,2025-01-18 23:29:07.539207
18686,18686,75,40,2025-02-21 13:39:53.804794
18687,18687,48,46,2025-04-15 22:26:44.411866
18688,18688,123,23,2025-02-08 01:27:31.133015
18689,18689,13,40,2025-03-01 09:28:58.898876
18690,18690,185,45,2025-02-27 02:44:56.559171
18691,18691,41,41,2025-03-21 01:23:24.020814
18692,18692,265,46,2025-02-04 21:19:35.879741
18693,18693,88,37,2025-02-22 21:57:28.748245
18694,18694,171,38,2025-02-17 12:36:40.350815
18695,18695,55,35,2025-01-06 18:31:50.174298
18696,18696,53,24,2025-03-18 09:48:00.080918
18697,18697,133,28,2025-04-26 04:45:17.056643
18698,18698,21,49,2025-03-20 03:43:51.225080
18699,18699,150,25,2025-04-05 08:10:16.606048
18700,18700,107,37,2025-03-22 20:18:48.972442
18701,18701,253,34,2025-01-25 22:14:16.503410
18702,18702,296,36,2025-02-24 16:35:21.412600
18703,18703,132,43,2025-05-16 10:26:12.613667
18704,18704,33,34,2025-05-16 20:50:31.920335
18705,18705,45,39,2025-02-16 14:06:57.616869
18706,18706,295,45,2025-03-11 22:50:42.251952
18707,18707,297,35,2025-01-05 22:40:00.256903
18708,18708,129,25,2025-01-01 14:53:39.364300
18709,18709,186,26,2025-03-04 13:04:32.067657
18710,18710,16,21,2025-01-15 04:28:45.560460
18711,18711,249,31,2025-01-10 20:12:51.486837
18712,18712,199,49,2025-03-07 05:06:19.121863
18713,18713,297,25,2025-02-12 00:35:17.814605
18714,18714,267,31,2025-02-06 06:39:22.665210
18715,18715,265,40,2025-04-08 18:32:58.495072
18716,18716,218,28,2025-04-06 22:28:23.303822
18717,18717,144,41,2025-03-30 23:28:25.953677
18718,18718,40,20,2025-04-22 19:17:29.946656
18719,18719,191,41,2025-02-13 18:32:34.898658
18720,18720,161,44,2025-04-18 19:41:14.105596
18721,18721,226,22,2025-03-31 09:23:07.857224
18722,18722,23,31,2025-05-01 21:16:31.838016
18723,18723,165,25,2025-01-23 19:09:49.251503
18724,18724,211,40,2025-01-06 14:38:47.106251
18725,18725,1,39,2025-01-05 12:14:12.179251
18726,18726,221,32,2025-05-07 20:50:01.478935
18727,18727,198,42,2025-02-05 07:14:58.094445
18728,18728,249,29,2025-01-11 18:19:51.161951
18729,18729,50,40,2025-04-04 03:08:51.023196
18730,18730,294,45,2025-02-25 22:33:10.929062
18731,18731,162,41,2025-02-12 18:08:44.904298
18732,18732,164,37,2025-03-18 09:17:16.642891
18733,18733,226,29,2025-01-18 07:08:00.041171
18734,18734,45,30,2025-02-01 07:12:07.606924
18735,18735,244,29,2025-02-06 16:58:29.809326
18736,18736,30,32,2025-05-10 14:39:00.812982
18737,18737,7,42,2025-02-22 04:06:35.680534
18738,18738,115,29,2025-01-04 14:18:40.425172
18739,18739,24,25,2025-04-13 21:02:41.823295
18740,18740,293,36,2025-03-07 08:26:09.216339
18741,18741,184,26,2025-04-18 20:18:10.324715
18742,18742,102,46,2025-02-24 14:02:01.820880
18743,18743,82,29,2025-04-16 13:25:23.874157
18744,18744,181,46,2025-03-29 01:42:14.222574
18745,18745,4,43,2025-01-26 11:20:33.296228
18746,18746,150,48,2025-04-21 16:42:37.664557
18747,18747,207,22,2025-01-22 15:41:21.772014
18748,18748,182,31,2025-01-14 09:45:28.483846
18749,18749,127,34,2025-01-30 21:45:06.427979
18750,18750,177,29,2025-02-17 07:16:13.032447
18751,18751,281,34,2025-05-13 00:04:29.123811
18752,18752,198,22,2025-05-05 20:56:19.605497
18753,18753,80,43,2025-02-13 00:44:43.807174
18754,18754,51,49,2025-02-28 12:10:12.587280
18755,18755,257,39,2025-02-04 21:15:58.867707
18756,18756,189,44,2025-01-07 11:37:59.477906
18757,18757,70,21,2025-04-12 17:12:43.613744
18758,18758,89,43,2025-04-24 06:22:08.277231
18759,18759,217,38,2025-02-03 23:05:48.998482
18760,18760,45,22,2025-01-31 01:09:19.322419
18761,18761,27,27,2025-01-20 08:16:53.258567
18762,18762,144,28,2025-04-05 03:29:18.536197
18763,18763,246,23,2025-01-03 18:43:12.247154
18764,18764,259,26,2025-02-26 03:23:02.181991
18765,18765,28,29,2025-05-03 17:43:57.928860
18766,18766,92,20,2025-02-01 12:23:11.835410
18767,18767,173,34,2025-04-18 20:29:27.960486
18768,18768,286,47,2025-05-01 17:35:56.334030
18769,18769,104,27,2025-02-14 16:44:40.337789
18770,18770,217,33,2025-03-15 10:59:17.358906
18771,18771,153,33,2025-04-11 05:17:23.470895
18772,18772,179,26,2025-05-05 02:16:22.950003
18773,18773,106,27,2025-01-31 01:54:42.291490
18774,18774,207,47,2025-05-10 15:21:42.379531
18775,18775,258,34,2025-01-20 11:29:46.174266
18776,18776,186,29,2025-03-29 23:03:57.302371
18777,18777,23,35,2025-02-07 11:43:37.007249
18778,18778,10,26,2025-01-23 01:17:57.395155
18779,18779,212,26,2025-02-27 09:46:28.254132
18780,18780,51,21,2025-03-02 23:29:42.276809
18781,18781,17,43,2025-04-03 10:32:38.009862
18782,18782,40,31,2025-02-22 03:52:55.523056
18783,18783,240,21,2025-03-02 14:13:45.348953
18784,18784,280,41,2025-03-17 03:25:59.794821
18785,18785,209,25,2025-02-08 05:21:21.310337
18786,18786,19,29,2025-01-24 12:40:53.651237
18787,18787,36,24,2025-02-16 05:47:41.931805
18788,18788,95,28,2025-04-09 11:05:14.511706
18789,18789,174,42,2025-04-11 04:13:01.687799
18790,18790,40,21,2025-04-20 20:43:38.089375
18791,18791,93,34,2025-02-09 23:33:11.854431
18792,18792,239,44,2025-01-04 09:17:43.439760
18793,18793,82,24,2025-03-14 01:46:58.411812
18794,18794,67,43,2025-02-08 18:28:22.047051
18795,18795,246,48,2025-03-05 02:01:22.970737
18796,18796,254,28,2025-02-08 02:13:49.553284
18797,18797,99,49,2025-02-08 12:06:38.251542
18798,18798,96,46,2025-03-23 01:31:24.273864
18799,18799,255,45,2025-01-31 06:36:27.610872
18800,18800,169,42,2025-03-31 19:32:38.336589
18801,18801,175,37,2025-01-24 09:03:42.565997
18802,18802,8,45,2025-01-01 06:17:46.032404
18803,18803,91,48,2025-01-30 20:32:37.139107
18804,18804,296,24,2025-01-01 06:31:33.196230
18805,18805,263,23,2025-01-21 18:40:00.388505
18806,18806,292,20,2025-02-01 21:10:42.966827
18807,18807,8,45,2025-03-14 14:16:58.776160
18808,18808,156,46,2025-01-11 06:51:44.025609
18809,18809,59,37,2025-01-18 02:40:34.491921
18810,18810,270,43,2025-01-12 20:53:18.122622
18811,18811,75,28,2025-02-14 15:58:01.162808
18812,18812,6,44,2025-05-06 16:08:49.366595
18813,18813,240,27,2025-05-06 00:10:47.675870
18814,18814,239,25,2025-01-02 06:59:21.202282
18815,18815,65,48,2025-03-23 12:24:27.587378
18816,18816,112,33,2025-05-07 12:53:52.712904
18817,18817,242,49,2025-05-14 22:33:18.822668
18818,18818,299,46,2025-03-21 03:10:03.631162
18819,18819,87,42,2025-03-19 17:29:17.404989
18820,18820,10,48,2025-04-02 15:33:56.743249
18821,18821,26,28,2025-01-21 21:43:09.284034
18822,18822,110,47,2025-02-06 14:51:43.102154
18823,18823,73,24,2025-03-05 11:03:02.723813
18824,18824,163,26,2025-01-04 01:15:42.863157
18825,18825,57,26,2025-02-01 15:32:48.745517
18826,18826,110,48,2025-04-04 21:08:16.608833
18827,18827,238,48,2025-01-17 20:29:42.510037
18828,18828,249,28,2025-02-25 23:54:24.665609
18829,18829,268,32,2025-05-08 21:31:50.395356
18830,18830,49,21,2025-04-14 09:16:25.771154
18831,18831,191,26,2025-05-10 16:54:49.806726
18832,18832,136,27,2025-01-07 15:34:42.625747
18833,18833,248,29,2025-05-15 18:19:59.424406
18834,18834,182,45,2025-04-11 21:46:44.875731
18835,18835,131,25,2025-01-20 14:40:31.697944
18836,18836,87,44,2025-04-03 18:14:33.269068
18837,18837,54,44,2025-02-07 07:16:10.587889
18838,18838,42,31,2025-05-16 00:13:26.500761
18839,18839,152,46,2025-02-08 06:47:41.310555
18840,18840,243,28,2025-02-08 10:39:54.006694
18841,18841,252,41,2025-03-20 18:00:59.861800
18842,18842,157,27,2025-01-30 14:54:09.064052
18843,18843,111,43,2025-04-30 22:21:27.222767
18844,18844,63,37,2025-05-03 15:39:44.075968
18845,18845,189,37,2025-02-06 09:33:13.051700
18846,18846,71,23,2025-01-16 21:18:54.501837
18847,18847,253,44,2025-03-14 03:13:07.470746
18848,18848,172,49,2025-03-16 14:36:15.457069
18849,18849,63,44,2025-04-15 09:37:30.663215
18850,18850,139,29,2025-01-28 07:11:27.226731
18851,18851,274,47,2025-02-03 03:22:02.389335
18852,18852,137,48,2025-02-04 09:15:47.215524
18853,18853,259,28,2025-04-23 13:17:31.653759
18854,18854,293,49,2025-05-10 00:16:57.270045
18855,18855,154,35,2025-05-14 11:53:38.192032
18856,18856,156,20,2025-05-06 07:01:13.761412
18857,18857,248,23,2025-04-13 21:16:31.013643
18858,18858,274,30,2025-03-19 21:21:54.956819
18859,18859,268,20,2025-04-21 07:55:22.972416
18860,18860,194,21,2025-05-10 03:14:37.356139
18861,18861,36,30,2025-05-06 03:35:58.953351
18862,18862,261,22,2025-02-23 06:07:50.680476
18863,18863,102,49,2025-05-13 08:31:16.869494
18864,18864,45,21,2025-05-01 02:46:33.577104
18865,18865,160,21,2025-01-17 13:39:54.324136
18866,18866,154,21,2025-03-10 04:51:11.397081
18867,18867,273,34,2025-04-29 16:56:58.883440
18868,18868,157,22,2025-04-14 16:10:25.565860
18869,18869,10,38,2025-04-25 23:00:33.087587
18870,18870,224,39,2025-04-11 03:32:07.130209
18871,18871,115,29,2025-04-19 08:25:01.198624
18872,18872,299,21,2025-03-01 23:04:12.616820
18873,18873,260,31,2025-04-06 01:44:39.467561
18874,18874,183,34,2025-05-03 01:53:24.055138
18875,18875,86,36,2025-01-28 09:45:39.241601
18876,18876,168,30,2025-04-30 18:25:03.258425
18877,18877,163,21,2025-01-14 02:09:21.291095
18878,18878,44,49,2025-05-12 02:52:49.732358
18879,18879,259,25,2025-02-01 17:50:45.242351
18880,18880,128,41,2025-03-31 00:50:51.995787
18881,18881,26,46,2025-04-17 04:20:52.531612
18882,18882,93,40,2025-02-01 01:34:11.049403
18883,18883,190,46,2025-02-12 23:18:23.343962
18884,18884,12,26,2025-04-15 01:06:03.595591
18885,18885,36,37,2025-02-15 10:30:31.647817
18886,18886,60,49,2025-04-24 00:46:51.731705
18887,18887,93,22,2025-03-05 18:48:11.167662
18888,18888,56,20,2025-05-01 07:51:31.165525
18889,18889,239,48,2025-04-15 17:18:37.181326
18890,18890,104,39,2025-03-05 16:57:56.647468
18891,18891,162,32,2025-05-08 05:50:11.824616
18892,18892,293,32,2025-03-01 10:50:28.842701
18893,18893,17,24,2025-02-13 05:02:27.226707
18894,18894,213,35,2025-04-23 04:30:42.946959
18895,18895,143,42,2025-03-30 17:32:35.518889
18896,18896,231,42,2025-04-25 10:42:57.521462
18897,18897,151,26,2025-02-24 19:32:08.046246
18898,18898,60,20,2025-04-28 04:38:48.572724
18899,18899,175,29,2025-04-20 09:35:21.968595
18900,18900,20,46,2025-01-13 02:14:18.884302
18901,18901,109,47,2025-04-10 07:04:35.232533
18902,18902,154,39,2025-03-15 12:46:47.226783
18903,18903,155,48,2025-02-08 10:29:01.500199
18904,18904,39,35,2025-02-18 15:26:32.081030
18905,18905,141,38,2025-05-06 17:53:28.144809
18906,18906,229,41,2025-04-26 20:07:46.372529
18907,18907,162,41,2025-03-06 01:43:39.585698
18908,18908,272,36,2025-03-12 03:02:02.704054
18909,18909,29,37,2025-04-04 22:24:36.885481
18910,18910,79,25,2025-03-11 22:23:59.606327
18911,18911,277,20,2025-01-11 19:07:28.758341
18912,18912,230,35,2025-05-01 23:32:00.777693
18913,18913,203,20,2025-01-02 14:19:09.285169
18914,18914,244,39,2025-01-23 17:25:06.312288
18915,18915,96,48,2025-03-12 00:17:33.215465
18916,18916,270,48,2025-02-14 07:33:24.056516
18917,18917,87,27,2025-05-06 15:18:40.647901
18918,18918,126,26,2025-01-20 16:09:12.933658
18919,18919,69,49,2025-02-06 20:46:11.976966
18920,18920,103,47,2025-01-30 07:24:41.219383
18921,18921,9,20,2025-03-23 06:47:31.157726
18922,18922,98,37,2025-01-13 21:58:00.302418
18923,18923,126,44,2025-05-12 14:44:37.117109
18924,18924,209,33,2025-02-27 09:15:47.777364
18925,18925,231,27,2025-01-29 09:30:34.818321
18926,18926,216,24,2025-01-19 01:58:08.701895
18927,18927,122,28,2025-04-06 01:14:14.821157
18928,18928,162,22,2025-03-25 05:23:10.427475
18929,18929,247,22,2025-02-25 16:28:36.978504
18930,18930,114,29,2025-01-12 03:52:44.264390
18931,18931,110,31,2025-05-04 08:39:32.613619
18932,18932,187,32,2025-03-17 03:15:32.393846
18933,18933,225,39,2025-04-02 05:21:28.038072
18934,18934,72,38,2025-01-28 07:11:04.989989
18935,18935,26,32,2025-02-08 13:29:38.734230
18936,18936,110,34,2025-04-10 23:49:25.872120
18937,18937,206,32,2025-02-03 09:02:06.465520
18938,18938,157,48,2025-01-04 22:38:29.641090
18939,18939,233,35,2025-04-10 21:40:33.256271
18940,18940,31,28,2025-01-08 04:51:03.760055
18941,18941,16,26,2025-02-12 18:10:17.330000
18942,18942,293,32,2025-02-02 08:34:32.770522
18943,18943,119,31,2025-04-19 08:26:51.472959
18944,18944,239,47,2025-01-28 19:40:09.937985
18945,18945,176,42,2025-01-13 00:55:55.585142
18946,18946,154,23,2025-05-02 01:48:30.152242
18947,18947,111,29,2025-01-28 05:29:03.856435
18948,18948,283,21,2025-04-26 07:34:52.785582
18949,18949,166,26,2025-01-02 18:21:31.017712
18950,18950,266,35,2025-01-13 18:54:14.325324
18951,18951,117,48,2025-02-16 01:24:20.250235
18952,18952,297,39,2025-03-28 03:12:46.741308
18953,18953,56,38,2025-04-07 14:54:25.134952
18954,18954,292,26,2025-04-23 03:48:22.307663
18955,18955,25,38,2025-01-04 11:59:46.305431
18956,18956,106,35,2025-05-12 06:20:43.694521
18957,18957,167,40,2025-02-01 03:25:23.036415
18958,18958,261,33,2025-05-09 11:19:39.418998
18959,18959,215,27,2025-03-05 01:03:38.163399
18960,18960,103,32,2025-04-19 16:19:29.299570
18961,18961,63,49,2025-02-22 09:08:55.434469
18962,18962,147,48,2025-04-29 13:43:15.923282
18963,18963,64,28,2025-04-18 20:26:21.422076
18964,18964,219,24,2025-02-26 06:31:17.473717
18965,18965,259,47,2025-01-23 12:26:25.871908
18966,18966,273,23,2025-02-14 18:59:20.485256
18967,18967,273,45,2025-02-22 09:12:32.757389
18968,18968,246,39,2025-03-14 09:07:44.196836
18969,18969,164,31,2025-04-28 16:36:36.992249
18970,18970,115,47,2025-02-14 23:13:59.071750
18971,18971,286,37,2025-05-16 21:38:52.441202
18972,18972,57,38,2025-02-22 15:49:04.634125
18973,18973,91,23,2025-05-02 03:50:30.743251
18974,18974,122,49,2025-02-18 18:43:22.037046
18975,18975,210,38,2025-02-15 14:15:52.931682
18976,18976,57,49,2025-01-28 06:43:15.534594
18977,18977,131,27,2025-03-02 08:49:15.749918
18978,18978,91,43,2025-02-13 20:18:33.384665
18979,18979,74,33,2025-05-08 08:12:37.976215
18980,18980,48,40,2025-04-17 14:10:02.171866
18981,18981,144,25,2025-01-03 09:18:55.095864
18982,18982,48,44,2025-04-23 02:08:12.772771
18983,18983,263,21,2025-03-11 00:15:40.845860
18984,18984,291,49,2025-05-06 20:53:39.270371
18985,18985,278,40,2025-01-28 14:14:25.227070
18986,18986,246,39,2025-01-28 15:55:57.222404
18987,18987,258,47,2025-02-24 00:40:15.504066
18988,18988,74,29,2025-05-06 17:14:36.565314
18989,18989,295,30,2025-03-11 03:17:32.255381
18990,18990,66,35,2025-02-26 21:31:30.527566
18991,18991,72,23,2025-04-28 01:14:25.938988
18992,18992,48,29,2025-03-18 11:50:06.548203
18993,18993,284,21,2025-03-05 22:18:04.041611
18994,18994,29,44,2025-03-12 21:50:39.467875
18995,18995,282,32,2025-02-18 04:00:24.312914
18996,18996,238,44,2025-04-30 15:21:59.409302
18997,18997,245,37,2025-04-02 20:22:13.399650
18998,18998,128,29,2025-02-09 18:54:32.129220
18999,18999,263,20,2025-02-16 06:45:22.104693
19000,19000,181,49,2025-01-23 18:51:31.055835
19001,19001,127,30,2025-04-19 23:54:01.553277
19002,19002,256,33,2025-01-27 12:01:26.421461
19003,19003,292,35,2025-02-02 13:34:17.096380
19004,19004,80,45,2025-04-11 01:43:39.196275
19005,19005,225,43,2025-02-25 13:31:47.824963
19006,19006,21,48,2025-02-23 04:41:24.882457
19007,19007,203,21,2025-02-11 22:25:40.134398
19008,19008,166,34,2025-04-22 12:21:57.621203
19009,19009,137,20,2025-02-11 04:24:14.684982
19010,19010,113,43,2025-01-15 04:21:59.838117
19011,19011,283,33,2025-01-15 08:17:07.719200
19012,19012,23,35,2025-05-03 15:14:51.992764
19013,19013,178,30,2025-03-26 23:48:47.749847
19014,19014,9,44,2025-04-23 02:59:41.949529
19015,19015,16,34,2025-04-26 19:06:44.786570
19016,19016,20,34,2025-02-14 15:11:00.111703
19017,19017,64,32,2025-05-16 16:09:44.984769
19018,19018,287,40,2025-01-13 04:36:22.266211
19019,19019,201,40,2025-02-28 14:21:15.756467
19020,19020,238,45,2025-04-01 22:20:01.958001
19021,19021,226,45,2025-02-05 05:50:09.954923
19022,19022,153,20,2025-03-04 08:10:19.858016
19023,19023,128,31,2025-01-23 18:24:06.160086
19024,19024,172,27,2025-03-21 04:03:14.719703
19025,19025,31,30,2025-04-21 09:58:14.024645
19026,19026,171,42,2025-01-16 23:56:44.954115
19027,19027,128,41,2025-03-23 17:08:53.199622
19028,19028,170,38,2025-05-05 14:08:36.345439
19029,19029,182,42,2025-05-11 17:06:57.452598
19030,19030,167,48,2025-02-04 00:46:57.555876
19031,19031,4,45,2025-01-06 05:34:55.407863
19032,19032,55,35,2025-02-18 10:28:35.874563
19033,19033,3,29,2025-03-02 12:14:38.311459
19034,19034,238,40,2025-04-14 23:25:50.047587
19035,19035,58,39,2025-04-10 23:58:58.231529
19036,19036,174,30,2025-02-25 19:04:01.092441
19037,19037,224,47,2025-04-18 14:52:33.207975
19038,19038,93,33,2025-01-23 00:24:22.043939
19039,19039,102,33,2025-03-09 17:13:38.360226
19040,19040,18,46,2025-03-31 08:36:40.903638
19041,19041,149,36,2025-03-11 14:46:19.294603
19042,19042,284,21,2025-04-13 09:19:26.164082
19043,19043,3,31,2025-03-22 16:26:39.477367
19044,19044,213,42,2025-01-08 04:55:48.403756
19045,19045,47,38,2025-05-11 01:28:07.768341
19046,19046,178,26,2025-01-11 16:06:59.968405
19047,19047,185,22,2025-04-13 23:44:40.740642
19048,19048,105,36,2025-02-15 14:24:07.531908
19049,19049,266,43,2025-04-26 04:34:56.828290
19050,19050,216,26,2025-04-01 03:24:12.601233
19051,19051,205,49,2025-03-03 12:41:52.952801
19052,19052,260,40,2025-02-01 16:12:26.209457
19053,19053,38,37,2025-04-14 11:49:58.900476
19054,19054,161,30,2025-05-07 22:03:28.457424
19055,19055,73,20,2025-01-20 14:26:33.634524
19056,19056,225,28,2025-03-17 09:45:33.751394
19057,19057,126,39,2025-02-17 14:24:09.319603
19058,19058,0,29,2025-03-11 12:54:58.477555
19059,19059,30,21,2025-03-06 19:13:34.465305
19060,19060,173,35,2025-04-16 14:33:23.253501
19061,19061,56,30,2025-04-16 02:58:17.579582
19062,19062,181,34,2025-05-11 17:33:50.029619
19063,19063,29,31,2025-04-12 22:07:10.157670
19064,19064,55,31,2025-04-02 04:34:16.445206
19065,19065,244,45,2025-02-26 08:22:19.164045
19066,19066,198,46,2025-03-18 04:29:27.322229
19067,19067,94,35,2025-02-05 05:14:49.180051
19068,19068,135,33,2025-04-28 18:32:01.589724
19069,19069,92,31,2025-01-04 00:09:55.203936
